ID,Abundance,Type2
etw,0.5,beta-Oxidation
etw,0.615384615385,beta-Oxidation
xoo,0.416666666667,beta-Oxidation
xoo,0.5,beta-Oxidation
xoo,0.615384615385,beta-Oxidation
xoo,0.666666666667,beta-Oxidation
xoo,0.222222222222,beta-Oxidation
hse,0.5,beta-Oxidation
hse,0.666666666667,beta-Oxidation
hse,0.615384615385,beta-Oxidation
sty,0.333333333333,beta-Oxidation
sty,0.5,beta-Oxidation
bmd,0.277777777778,beta-Oxidation
bmd,0.538461538462,beta-Oxidation
bmd,0.5,beta-Oxidation
bmd,0.5,beta-Oxidation
bmd,0.666666666667,beta-Oxidation
seh,0.615384615385,beta-Oxidation
seh,0.222222222222,beta-Oxidation
seh,0.5,beta-Oxidation
seh,0.333333333333,beta-Oxidation
seh,0.583333333333,beta-Oxidation
xop,0.416666666667,beta-Oxidation
xop,0.5,beta-Oxidation
xop,0.666666666667,beta-Oxidation
xop,0.277777777778,beta-Oxidation
xop,0.615384615385,beta-Oxidation
axy,0.615384615385,beta-Oxidation
axy,0.666666666667,beta-Oxidation
axy,0.5,beta-Oxidation
axy,0.5,beta-Oxidation
rpx,0.666666666667,beta-Oxidation
rpx,0.5,beta-Oxidation
rpx,0.166666666667,beta-Oxidation
rpx,0.615384615385,beta-Oxidation
din,0.111111111111,beta-Oxidation
din,0.615384615385,beta-Oxidation
psa,0.5,beta-Oxidation
psa,0.615384615385,beta-Oxidation
nwa,0.333333333333,beta-Oxidation
nwa,0.5,beta-Oxidation
nwa,0.5,beta-Oxidation
ypa,0.416666666667,beta-Oxidation
ypa,0.333333333333,beta-Oxidation
ypa,0.222222222222,beta-Oxidation
ypa,0.615384615385,beta-Oxidation
ypa,0.5,beta-Oxidation
bme,0.5,beta-Oxidation
bme,0.666666666667,beta-Oxidation
nwi,0.166666666667,beta-Oxidation
nwi,0.615384615385,beta-Oxidation
nwi,0.333333333333,beta-Oxidation
nwi,0.5,beta-Oxidation
nwi,0.5,beta-Oxidation
rrs,0.666666666667,beta-Oxidation
rrs,0.5,beta-Oxidation
rrs,0.538461538462,beta-Oxidation
rrs,0.277777777778,beta-Oxidation
rrs,0.416666666667,beta-Oxidation
dma,0.0555555555556,beta-Oxidation
dmr,0.111111111111,beta-Oxidation
mgi,0.277777777778,beta-Oxidation
mgi,0.25,beta-Oxidation
mgi,0.5,beta-Oxidation
mgi,0.666666666667,beta-Oxidation
mgi,0.384615384615,beta-Oxidation
spj,0.666666666667,beta-Oxidation
ypb,0.416666666667,beta-Oxidation
ypb,0.333333333333,beta-Oxidation
ypb,0.222222222222,beta-Oxidation
ypb,0.615384615385,beta-Oxidation
ypb,0.5,beta-Oxidation
fjo,1,beta-Oxidation
fjo,0.222222222222,beta-Oxidation
oan,0.222222222222,beta-Oxidation
oan,0.5,beta-Oxidation
oan,0.666666666667,beta-Oxidation
oan,0.615384615385,beta-Oxidation
oan,0.5,beta-Oxidation
bah,0.538461538462,beta-Oxidation
bha,0.538461538462,beta-Oxidation
bha,0.222222222222,beta-Oxidation
ype,0.222222222222,beta-Oxidation
ype,0.333333333333,beta-Oxidation
ype,0.615384615385,beta-Oxidation
ype,0.5,beta-Oxidation
ype,0.416666666667,beta-Oxidation
psn,0.111111111111,beta-Oxidation
psn,0.333333333333,beta-Oxidation
psn,0.416666666667,beta-Oxidation
tin,0.5,beta-Oxidation
tin,0.538461538462,beta-Oxidation
bmi,0.5,beta-Oxidation
bmi,0.111111111111,beta-Oxidation
bmi,0.615384615385,beta-Oxidation
bmi,0.5,beta-Oxidation
bmi,0.666666666667,beta-Oxidation
mil,0.5,beta-Oxidation
mil,0.538461538462,beta-Oxidation
oca,0.166666666667,beta-Oxidation
seq,0.538461538462,beta-Oxidation
seq,0.0555555555556,beta-Oxidation
seq,0.416666666667,beta-Oxidation
seq,0.666666666667,beta-Oxidation
xac,0.5,beta-Oxidation
bai,0.5,beta-Oxidation
fnu,0.333333333333,beta-Oxidation
fnu,0.0555555555556,beta-Oxidation
fnu,0.5,beta-Oxidation
fnu,0.384615384615,beta-Oxidation
fnu,0.416666666667,beta-Oxidation
cgb,0.230769230769,beta-Oxidation
cgb,0.166666666667,beta-Oxidation
cgb,0.333333333333,beta-Oxidation
cgb,0.5,beta-Oxidation
cgb,0.0555555555556,beta-Oxidation
dpr,0.5,beta-Oxidation
bmj,0.416666666667,beta-Oxidation
bmj,0.222222222222,beta-Oxidation
bmj,0.538461538462,beta-Oxidation
bmj,0.666666666667,beta-Oxidation
bmj,0.5,beta-Oxidation
ypi,0.416666666667,beta-Oxidation
ypi,0.615384615385,beta-Oxidation
ypi,0.333333333333,beta-Oxidation
ypi,0.222222222222,beta-Oxidation
ypi,0.5,beta-Oxidation
ipa,0.0555555555556,beta-Oxidation
ipa,0.538461538462,beta-Oxidation
ipa,0.416666666667,beta-Oxidation
bal,0.416666666667,beta-Oxidation
set,0.5,beta-Oxidation
ypk,0.222222222222,beta-Oxidation
ypk,0.5,beta-Oxidation
ypk,0.615384615385,beta-Oxidation
ypk,0.416666666667,beta-Oxidation
ypk,0.333333333333,beta-Oxidation
oih,1,beta-Oxidation
oih,0.538461538462,beta-Oxidation
fps,0.615384615385,beta-Oxidation
fps,0.666666666667,beta-Oxidation
tmr,0.416666666667,beta-Oxidation
tmr,0.166666666667,beta-Oxidation
tmr,0.384615384615,beta-Oxidation
tmr,0.5,beta-Oxidation
cgt,0.5,beta-Oxidation
seu,0.0555555555556,beta-Oxidation
seu,0.538461538462,beta-Oxidation
seu,0.416666666667,beta-Oxidation
seu,0.666666666667,beta-Oxidation
bmq,0.538461538462,beta-Oxidation
bmq,0.5,beta-Oxidation
ols,0.333333333333,beta-Oxidation
ols,0.0555555555556,beta-Oxidation
ols,0.0833333333333,beta-Oxidation
mlo,0.5,beta-Oxidation
mlo,0.615384615385,beta-Oxidation
dra,0.538461538462,beta-Oxidation
rso,0.5,beta-Oxidation
rso,0.666666666667,beta-Oxidation
rso,0.615384615385,beta-Oxidation
rso,0.277777777778,beta-Oxidation
ypm,0.615384615385,beta-Oxidation
ypm,0.222222222222,beta-Oxidation
ypm,0.416666666667,beta-Oxidation
ypm,0.333333333333,beta-Oxidation
ypm,0.5,beta-Oxidation
fra,0.333333333333,beta-Oxidation
fra,0.538461538462,beta-Oxidation
fra,0.222222222222,beta-Oxidation
fra,0.333333333333,beta-Oxidation
bmr,0.615384615385,beta-Oxidation
sew,0.333333333333,beta-Oxidation
sew,0.615384615385,beta-Oxidation
sew,0.277777777778,beta-Oxidation
sew,0.5,beta-Oxidation
sew,0.583333333333,beta-Oxidation
fri,0.666666666667,beta-Oxidation
fri,0.384615384615,beta-Oxidation
fri,0.5,beta-Oxidation
fri,0.333333333333,beta-Oxidation
tpr,0.5,beta-Oxidation
tpr,0.277777777778,beta-Oxidation
tpr,0.333333333333,beta-Oxidation
tpr,0.25,beta-Oxidation
psu,0.416666666667,beta-Oxidation
psu,0.222222222222,beta-Oxidation
sez,0.0555555555556,beta-Oxidation
sez,0.416666666667,beta-Oxidation
sez,0.666666666667,beta-Oxidation
sez,0.461538461538,beta-Oxidation
dsy,0.461538461538,beta-Oxidation
dsy,0.5,beta-Oxidation
dsy,0.333333333333,beta-Oxidation
dsy,0.416666666667,beta-Oxidation
dsy,0.166666666667,beta-Oxidation
xcb,0.5,beta-Oxidation
bms,0.333333333333,beta-Oxidation
bms,0.615384615385,beta-Oxidation
bms,0.222222222222,beta-Oxidation
bms,0.5,beta-Oxidation
bms,0.5,beta-Oxidation
ypn,0.615384615385,beta-Oxidation
ypn,0.5,beta-Oxidation
ypn,0.416666666667,beta-Oxidation
ypn,0.333333333333,beta-Oxidation
ypn,0.222222222222,beta-Oxidation
ypp,0.222222222222,beta-Oxidation
ypp,0.5,beta-Oxidation
ypp,0.416666666667,beta-Oxidation
ypp,0.333333333333,beta-Oxidation
ypp,0.615384615385,beta-Oxidation
fta,0.416666666667,beta-Oxidation
fta,0.538461538462,beta-Oxidation
kpn,0.615384615385,beta-Oxidation
mmc,0.461538461538,beta-Oxidation
mmc,0.277777777778,beta-Oxidation
mmc,0.5,beta-Oxidation
mmc,0.333333333333,beta-Oxidation
tra,0.538461538462,beta-Oxidation
tra,0.666666666667,beta-Oxidation
tra,0.416666666667,beta-Oxidation
pac,0.0555555555556,beta-Oxidation
sfl,0.615384615385,beta-Oxidation
sfl,0.5,beta-Oxidation
sfl,0.333333333333,beta-Oxidation
sfl,0.5,beta-Oxidation
sfl,0.222222222222,beta-Oxidation
dze,0.277777777778,beta-Oxidation
dze,0.5,beta-Oxidation
rty,0.333333333333,beta-Oxidation
rty,0.230769230769,beta-Oxidation
bov,0.666666666667,beta-Oxidation
sfr,0.5,beta-Oxidation
sfr,0.333333333333,beta-Oxidation
sfr,0.307692307692,beta-Oxidation
sfr,0.416666666667,beta-Oxidation
sfr,0.666666666667,beta-Oxidation
pae,0.333333333333,beta-Oxidation
pae,0.5,beta-Oxidation
pae,0.5,beta-Oxidation
pae,0.666666666667,beta-Oxidation
pae,0.615384615385,beta-Oxidation
tsc,0.416666666667,beta-Oxidation
tsc,0.666666666667,beta-Oxidation
eam,0.416666666667,beta-Oxidation
fth,0.538461538462,beta-Oxidation
yps,0.615384615385,beta-Oxidation
yps,0.333333333333,beta-Oxidation
yps,0.416666666667,beta-Oxidation
yps,0.222222222222,beta-Oxidation
yps,0.5,beta-Oxidation
rva,0.277777777778,beta-Oxidation
rva,0.666666666667,beta-Oxidation
bav,0.666666666667,beta-Oxidation
bav,0.416666666667,beta-Oxidation
bav,0.222222222222,beta-Oxidation
bpa,0.5,beta-Oxidation
sfv,0.615384615385,beta-Oxidation
sfv,0.222222222222,beta-Oxidation
sfv,0.5,beta-Oxidation
sfv,0.5,beta-Oxidation
ypz,0.333333333333,beta-Oxidation
ypz,0.222222222222,beta-Oxidation
ypz,0.5,beta-Oxidation
ypz,0.416666666667,beta-Oxidation
ypz,0.615384615385,beta-Oxidation
bpe,0.538461538462,beta-Oxidation
bpe,0.222222222222,beta-Oxidation
bpe,0.5,beta-Oxidation
bpe,0.416666666667,beta-Oxidation
bpe,0.666666666667,beta-Oxidation
mmr,0.222222222222,beta-Oxidation
mmr,0.5,beta-Oxidation
ecp,0.333333333333,beta-Oxidation
esa,0.615384615385,beta-Oxidation
sec,0.277777777778,beta-Oxidation
sec,0.615384615385,beta-Oxidation
sfx,0.222222222222,beta-Oxidation
sfx,0.5,beta-Oxidation
sfx,0.5,beta-Oxidation
sfx,0.615384615385,beta-Oxidation
sfx,0.333333333333,beta-Oxidation
ftm,0.5,beta-Oxidation
ftm,0.166666666667,beta-Oxidation
ftm,0.538461538462,beta-Oxidation
eay,0.615384615385,beta-Oxidation
pak,0.333333333333,beta-Oxidation
pak,0.5,beta-Oxidation
pak,0.0555555555556,beta-Oxidation
zpr,0.111111111111,beta-Oxidation
zpr,0.666666666667,beta-Oxidation
zpr,0.5,beta-Oxidation
zpr,0.583333333333,beta-Oxidation
zpr,0.615384615385,beta-Oxidation
pam,0.222222222222,beta-Oxidation
pam,0.615384615385,beta-Oxidation
pam,0.5,beta-Oxidation
pam,0.5,beta-Oxidation
bph,0.277777777778,beta-Oxidation
bph,0.583333333333,beta-Oxidation
bph,0.615384615385,beta-Oxidation
ftu,0.538461538462,beta-Oxidation
ftu,0.5,beta-Oxidation
ftu,0.416666666667,beta-Oxidation
ftu,0.166666666667,beta-Oxidation
bma,0.416666666667,beta-Oxidation
sgo,0.0555555555556,beta-Oxidation
sgo,0.333333333333,beta-Oxidation
sgo,0.538461538462,beta-Oxidation
sgo,0.416666666667,beta-Oxidation
pao,0.277777777778,beta-Oxidation
pao,0.615384615385,beta-Oxidation
pao,0.5,beta-Oxidation
pao,0.5,beta-Oxidation
mts,0.333333333333,FA synth init
cjk,0.333333333333,FA synth init
stt,0.5,FA synth init
dap,0.538461538462,FA synth init
bmb,0.666666666667,FA synth init
lbj,0.333333333333,FA synth init
kpn,0.583333333333,FA synth init
ssb,0.0555555555556,FA synth init
nfa,1,FA synth init
eok,0.222222222222,FA synth init
cjk,0.222222222222,FA synth init
mmi,0.25,FA synth init
btu,0.666666666667,FA synth init
lbj,0.111111111111,FA synth init
hal,0.111111111111,FA synth init
asa,0.615384615385,FA synth init
lbj,0.153846153846,FA synth init
krh,0.5,FA synth init
stt,0.5,FA synth init
bbr,0.666666666667,FA synth init
sti,0.666666666667,FA synth init
dia,0.666666666667,FA synth init
nda,0.230769230769,FA synth init
spa,0.0555555555556,FA synth init
bur,0.5,FA synth init
eam,0.416666666667,FA synth init
apb,0.333333333333,FA synth init
rpr,0.230769230769,FA synth init
afu,0.333333333333,FA synth init
bur,0.666666666667,FA synth init
ctt,0.5,FA synth init
mtu,0.5,FA synth init
sah,0.666666666667,FA synth init
mel,0.5,FA synth init
bcv,0.111111111111,FA synth init
bmi,0.5,FA synth init
nfa,0.277777777778,FA synth init
ecf,0.222222222222,FA synth init
mth,0.333333333333,FA synth init
etw,0.222222222222,FA synth init
chy,0.416666666667,FA synth init
krh,0.25,FA synth init
bmb,0.5,FA synth init
ypp,0.333333333333,FA synth init
avn,0.277777777778,FA synth init
rpr,0.0555555555556,FA synth init
bbt,0.666666666667,FA synth init
lbf,0.111111111111,FA synth init
nda,0.666666666667,FA synth init
ctt,0.615384615385,FA synth init
ctt,0.5,FA synth init
asc,0.111111111111,FA synth init
gwc,0.666666666667,FA synth init
lso,0.5,FA synth init
gmc,0.222222222222,FA synth init
apb,0.615384615385,FA synth init
bpy,0.5,FA synth init
apb,0.166666666667,FA synth init
hse,0.5,FA synth init
clj,0.538461538462,FA synth init
kpn,0.615384615385,FA synth init
nda,0.222222222222,FA synth init
cjk,0.0833333333333,FA synth init
mbo,0.307692307692,FA synth init
cbf,0.416666666667,FA synth init
sis,0.0555555555556,FA synth init
hpl,0.416666666667,FA synth init
bav,0.538461538462,FA synth init
gyc,0.538461538462,FA synth init
bur,0.333333333333,FA synth init
rer,0.5,FA synth init
sah,0.5,FA synth init
acm,0.5,FA synth init
sti,0.416666666667,FA synth init
kra,0.333333333333,FA synth init
eok,0.5,FA synth init
ecl,0.333333333333,FA synth init
bra,0.5,FA synth init
ipa,0.416666666667,FA synth init
ooe,0.666666666667,FA synth init
dpt,0.416666666667,FA synth init
kpn,0.333333333333,FA synth init
bph,0.615384615385,FA synth init
sah,0.538461538462,FA synth init
mta,0.5,FA synth init
mel,0.333333333333,FA synth init
mts,0.5,FA synth init
bcl,0.538461538462,FA synth init
cbf,0.333333333333,FA synth init
ccr,0.5,FA synth init
eoi,0.5,FA synth init
ssd,0.538461538462,FA synth init
sti,0.5,FA synth init
bav,0.666666666667,FA synth init
sfx,0.222222222222,FA synth init
bsu,0.222222222222,FA synth init
mtu,0.166666666667,FA synth init
mtu,0.307692307692,FA synth init
sah,0.111111111111,FA synth init
geb,0.333333333333,FA synth init
hps,0.538461538462,FA synth init
bcv,0.230769230769,FA synth init
rrs,0.538461538462,FA synth init
snt,0.0555555555556,FA synth init
ske,0.230769230769,FA synth init
nfa,0.25,FA synth init
bcl,0.222222222222,FA synth init
nit,0.538461538462,FA synth init
asc,0.0833333333333,FA synth init
ebr,0.5,FA synth init
avn,0.5,FA synth init
ssb,0.538461538462,FA synth init
lpa,0.615384615385,FA synth init
din,0.111111111111,FA synth init
cbf,0.538461538462,FA synth init
ctt,0.277777777778,FA synth init
ccr,0.277777777778,FA synth init
acm,0.538461538462,FA synth init
rrs,0.416666666667,FA synth init
lin,0.666666666667,FA synth init
ypa,0.5,FA synth init
kra,0.230769230769,FA synth init
cse,0.583333333333,FA synth init
fba,0.5,FA synth init
pau,0.333333333333,FA synth init
xop,0.615384615385,FA synth init
bme,0.5,FA synth init
nfa,0.5,FA synth init
lki,0.333333333333,FA synth init
bpm,0.538461538462,FA synth init
dat,0.5,FA synth init
rfe,0.0555555555556,FA synth init
cja,0.333333333333,FA synth init
psu,0.416666666667,FA synth init
btb,0.416666666667,FA synth init
sti,0.538461538462,FA synth init
chy,0.333333333333,FA synth init
zpr,0.5,FA synth init
bmr,0.615384615385,FA synth init
hla,0.5,FA synth init
bme,0.166666666667,FA synth init
acd,0.333333333333,FA synth init
bcv,0.333333333333,FA synth init
cps,0.666666666667,FA synth init
bli,0.5,FA synth init
dge,0.333333333333,FA synth init
dpr,0.666666666667,FA synth init
acr,0.666666666667,FA synth init
dmu,0.0833333333333,FA synth init
lpn,0.5,FA synth init
bur,0.615384615385,FA synth init
avn,0.538461538462,FA synth init
din,0.333333333333,FA synth init
sca,0.111111111111,FA synth init
bbt,0.5,FA synth init
fjo,0.222222222222,FA synth init
fps,0.615384615385,FA synth init
bte,0.538461538462,FA synth init
acd,0.615384615385,FA synth init
tfu,0.333333333333,FA synth init
nph,0.0833333333333,FA synth init
psa,0.615384615385,FA synth init
eam,0.5,FA synth init
mbo,0.222222222222,FA synth init
eay,0.5,FA synth init
amt,0.416666666667,FA synth init
seg,0.5,FA synth init
bpy,0.5,FA synth init
bme,0.666666666667,FA synth init
par,0.666666666667,FA synth init
rfe,0.230769230769,FA synth init
neu,0.222222222222,FA synth init
bcv,0.333333333333,FA synth init
nit,0.333333333333,FA synth init
bov,0.222222222222,FA synth init
gwc,0.5,FA synth init
rle,0.5,FA synth init
eok,0.333333333333,FA synth init
mtu,0.333333333333,FA synth init
lsg,0.666666666667,FA synth init
din,0.416666666667,FA synth init
gme,0.5,FA synth init
srt,0.333333333333,FA synth init
sds,0.666666666667,FA synth init
chy,0.5,FA synth init
ccr,0.615384615385,FA synth init
pbs,0.538461538462,FA synth init
bmc,0.5,FA synth init
gau,0.538461538462,FA synth init
lac,0.0833333333333,FA synth init
gem,0.538461538462,FA synth init
bcl,0.5,FA synth init
geb,0.5,FA synth init
eok,0.615384615385,FA synth init
fnu,0.5,FA synth init
lbf,0.666666666667,FA synth init
gya,0.583333333333,FA synth init
bpm,1,FA synth init
ssd,0.0555555555556,FA synth init
etw,0.5,FA synth init
ssd,0.333333333333,FA synth init
spg,0.538461538462,FA synth init
afu,0.5,FA synth init
afu,0.166666666667,FA synth init
gyc,0.583333333333,FA synth init
spa,0.666666666667,FA synth init
rrs,0.277777777778,FA synth init
bps,1,FA synth init
lai,0.666666666667,FA synth init
bph,0.666666666667,FA synth init
nit,0.416666666667,FA synth init
mle,0.166666666667,FA synth init
bce,0.222222222222,FA synth init
gwc,0.277777777778,FA synth init
cja,0.333333333333,FA synth init
abn,0.5,FA synth init
mtf,0.166666666667,FA synth init
cpe,0.333333333333,FA synth init
eay,0.333333333333,FA synth init
bph,0.583333333333,FA synth init
srt,0.25,FA synth init
cba,0.333333333333,FA synth init
gbr,0.277777777778,FA synth init
gbr,0.25,FA synth init
gbr,0.5,FA synth init
cni,0.333333333333,FA synth init
oca,0.166666666667,FA synth init
abo,0.666666666667,FA synth init
dpr,0.307692307692,FA synth init
pbs,0.333333333333,FA synth init
gau,0.333333333333,FA synth init
sah,0.416666666667,FA synth init
kra,0.25,FA synth init
dar,0.666666666667,FA synth init
spp,0.416666666667,FA synth init
hoh,0.333333333333,FA synth init
bps,0.5,FA synth init
pha,0.666666666667,FA synth init
bme,0.5,FA synth init
aba,0.416666666667,FA synth init
siy,0.0833333333333,FA synth init
eoi,0.277777777778,FA synth init
prw,0.277777777778,FA synth init
bug,0.416666666667,FA synth init
sma,0.416666666667,FA synth init
krh,0.166666666667,FA synth init
sed,0.222222222222,FA synth init
bpm,0.277777777778,FA synth init
bay,0.5,FA synth init
ecl,0.5,FA synth init
brh,0.666666666667,FA synth init
fra,0.222222222222,FA synth init
snt,0.416666666667,FA synth init
ypm,0.5,FA synth init
zpr,0.583333333333,FA synth init
nmg,0.666666666667,FA synth init
bcl,0.666666666667,FA synth init
rer,0.384615384615,FA synth init
lil,0.166666666667,FA synth init
bmr,0.5,FA synth init
cpi,0.166666666667,FA synth init
bxe,0.5,FA synth init
geb,0.111111111111,FA synth init
geb,0.5,FA synth init
cni,0.538461538462,FA synth init
bmb,0.5,FA synth init
sca,0.416666666667,FA synth init
gbm,0.416666666667,FA synth init
cao,0.5,FA synth init
hdn,0.333333333333,FA synth init
cni,0.416666666667,FA synth init
dmu,0.333333333333,FA synth init
bpy,0.666666666667,FA synth init
stc,0.538461538462,FA synth init
lai,0.538461538462,FA synth init
ckl,0.333333333333,FA synth init
agr,0.5,FA synth init
acd,0.5,FA synth init
hpg,0.416666666667,FA synth init
bts,0.538461538462,FA synth init
sed,0.5,FA synth init
mmw,0.615384615385,FA synth init
dat,0.666666666667,FA synth init
gyc,0.277777777778,FA synth init
tac,0.0833333333333,FA synth init
mbo,0.333333333333,FA synth init
lpn,0.5,FA synth init
mtu,0.222222222222,FA synth init
ske,0.111111111111,FA synth init
bmr,0.666666666667,FA synth init
cba,0.416666666667,FA synth init
cps,0.615384615385,FA synth init
pol,0.666666666667,FA synth init
pol,0.416666666667,FA synth init
hpl,0.538461538462,FA synth init
sac,0.111111111111,FA synth init
psn,0.538461538462,FA synth init
cpe,0.333333333333,FA synth init
pfo,0.5,FA synth init
bay,1,FA synth init
ypp,0.416666666667,FA synth init
lbf,0.166666666667,FA synth init
ypp,0.5,FA synth init
ssp,0.111111111111,FA synth init
ssb,0.666666666667,FA synth init
lpa,0.5,FA synth init
lby,0.666666666667,FA synth init
vcj,0.615384615385,FA synth init
mse,0.5,FA synth init
tcx,0.615384615385,FA synth init
tcx,0.333333333333,FA synth init
btk,0.538461538462,FA synth init
lil,0.153846153846,FA synth init
llo,0.583333333333,FA synth init
gem,0.333333333333,FA synth init
lbi,0.166666666667,FA synth init
hpy,0.538461538462,FA synth init
ctc,0.538461538462,FA synth init
yps,0.5,FA synth init
sis,0.5,FA synth init
btb,0.5,FA synth init
bcj,0.666666666667,FA synth init
spn,0.0555555555556,FA synth init
bcj,0.416666666667,FA synth init
gyc,0.5,FA synth init
nha,0.5,FA synth init
eam,0.277777777778,FA synth init
tmr,0.5,FA synth init
cgl,0.166666666667,FA synth init
mag,0.5,FA synth init
pol,0.538461538462,FA synth init
pcr,0.615384615385,FA synth init
brh,0.5,FA synth init
cja,0.538461538462,FA synth init
acr,0.5,FA synth init
acr,0.538461538462,FA synth init
bhy,0.307692307692,FA synth init
bpo,0.333333333333,FA synth init
mse,0.333333333333,FA synth init
ebr,0.333333333333,FA synth init
nth,0.538461538462,FA synth init
mmr,0.666666666667,FA synth init
lbj,0.25,FA synth init
ecf,0.5,FA synth init
ecf,0.615384615385,FA synth init
lsg,0.538461538462,FA synth init
sna,0.333333333333,FA synth init
gbm,0.5,FA synth init
bmi,0.615384615385,FA synth init
gau,0.416666666667,FA synth init
sgo,0.416666666667,FA synth init
dia,0.222222222222,FA synth init
bbe,0.583333333333,FA synth init
pfu,0.333333333333,FA synth init
lbi,0.5,FA synth init
gya,0.666666666667,FA synth init
acd,0.666666666667,FA synth init
aba,0.5,FA synth init
bam,0.222222222222,FA synth init
sia,0.0833333333333,FA synth init
sia,0.0555555555556,FA synth init
bae,0.538461538462,FA synth init
rrs,0.5,FA synth init
rbo,0.230769230769,FA synth init
sis,0.333333333333,FA synth init
etw,0.333333333333,FA synth init
mrb,0.416666666667,FA synth init
fba,0.538461538462,FA synth init
ape,0.0833333333333,FA synth init
mle,0.333333333333,FA synth init
tmr,0.384615384615,FA synth init
ddr,0.5,FA synth init
ddr,0.222222222222,FA synth init
cjk,0.5,FA synth init
zpr,0.111111111111,FA synth init
bse,0.538461538462,FA synth init
cpi,0.583333333333,FA synth init
cbh,0.333333333333,FA synth init
mtf,0.166666666667,FA synth init
mse,0.0833333333333,FA synth init
pau,0.5,FA synth init
smt,0.5,FA synth init
nwi,0.5,FA synth init
bxe,0.5,FA synth init
sek,0.222222222222,FA synth init
fjo,0.5,FA synth init
clj,0.416666666667,FA synth init
rru,0.5,FA synth init
abc,0.666666666667,FA synth init
abo,0.333333333333,FA synth init
cao,0.538461538462,FA synth init
mxa,0.5,FA synth init
cni,0.166666666667,FA synth init
cpo,0.333333333333,FA synth init
bam,0.666666666667,FA synth init
lpn,0.666666666667,FA synth init
dmr,0.666666666667,FA synth init
cfl,0.5,FA synth init
sed,0.5,FA synth init
bpm,0.5,FA synth init
hpg,0.538461538462,FA synth init
lai,0.416666666667,FA synth init
msi,0.0833333333333,FA synth init
mmw,0.416666666667,FA synth init
ooe,0.416666666667,FA synth init
sew,0.583333333333,FA synth init
sfr,0.5,FA synth init
sfr,0.333333333333,FA synth init
rpd,0.5,FA synth init
cse,0.666666666667,FA synth init
krh,0.333333333333,FA synth init
ske,0.333333333333,FA synth init
chu,0.5,FA synth init
aeh,0.5,FA synth init
saj,0.666666666667,FA synth init
mag,0.5,FA synth init
msp,0.384615384615,FA synth init
cps,0.416666666667,FA synth init
nmg,0.0833333333333,FA synth init
rty,0.230769230769,FA synth init
mtf,0.333333333333,FA synth init
eok,0.5,FA synth init
asa,0.416666666667,FA synth init
cti,0.222222222222,FA synth init
xcc,0.615384615385,FA synth init
pub,0.333333333333,FA synth init
sna,0.222222222222,FA synth init
sds,0.416666666667,FA synth init
sds,0.538461538462,FA synth init
geb,0.615384615385,FA synth init
cni,0.5,FA synth init
nfa,0.384615384615,FA synth init
vcj,0.333333333333,FA synth init
abo,0.615384615385,FA synth init
lpn,0.615384615385,FA synth init
pha,0.333333333333,FA synth init
bpr,0.461538461538,FA synth init
bpr,0.416666666667,FA synth init
lbi,0.666666666667,FA synth init
pha,0.416666666667,FA synth init
seg,0.333333333333,FA synth init
spg,0.0555555555556,FA synth init
ppe,0.333333333333,FA synth init
bpa,0.5,FA synth init
ppe,0.333333333333,FA synth init
btb,0.538461538462,FA synth init
sto,0.111111111111,FA synth init
sma,0.384615384615,FA synth init
bay,0.222222222222,FA synth init
soz,0.538461538462,FA synth init
soz,0.416666666667,FA synth init
rmr,0.538461538462,FA synth init
cgl,0.230769230769,FA synth init
tmr,0.166666666667,FA synth init
brh,0.416666666667,FA synth init
rde,0.666666666667,FA synth init
ypz,0.5,FA synth init
ret,0.615384615385,FA synth init
cps,0.277777777778,FA synth init
dpt,0.333333333333,FA synth init
ipa,0.0555555555556,FA synth init
ipa,0.538461538462,FA synth init
lbj,0.5,FA synth init
ipa,0.333333333333,FA synth init
kra,0.5,FA synth init
lki,0.538461538462,FA synth init
lki,0.5,FA synth init
lsg,0.583333333333,FA synth init
clj,0.333333333333,FA synth init
bsu,0.538461538462,FA synth init
bra,0.666666666667,FA synth init
bpy,0.277777777778,FA synth init
scb,0.333333333333,FA synth init
pst,0.5,FA synth init
ilo,0.416666666667,FA synth init
gct,0.5,FA synth init
gct,0.277777777778,FA synth init
pst,0.666666666667,FA synth init
pat,0.5,FA synth init
llo,0.666666666667,FA synth init
llo,0.615384615385,FA synth init
gya,0.538461538462,FA synth init
brm,0.5,FA synth init
lso,0.333333333333,FA synth init
hiq,0.5,FA synth init
tfu,0.222222222222,FA synth init
mbo,0.166666666667,FA synth init
lin,0.538461538462,FA synth init
slg,0.666666666667,FA synth init
ran,0.538461538462,FA synth init
cbg,0.333333333333,FA synth init
sei,0.5,FA synth init
nha,0.5,FA synth init
fra,0.538461538462,FA synth init
bse,0.222222222222,FA synth init
cvi,0.277777777778,FA synth init
sat,0.307692307692,FA synth init
zpr,0.666666666667,FA synth init
acr,0.5,FA synth init
mse,0.166666666667,FA synth init
baf,0.5,FA synth init
bca,0.222222222222,FA synth init
lpl,0.5,FA synth init
ban,0.416666666667,FA synth init
nwi,0.5,FA synth init
adn,0.5,FA synth init
pau,0.5,FA synth init
vcj,0.416666666667,FA synth init
pau,0.666666666667,FA synth init
rru,0.5,FA synth init
mxa,0.615384615385,FA synth init
dge,0.222222222222,FA synth init
psm,0.666666666667,FA synth init
bar,0.222222222222,FA synth init
